decision_date,effective_start_date,effective_end_date,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,one_way_turnover,one_way_active_shift_from_base,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight,earliest_signal_source_date,latest_signal_source_date,variant_label
2022-12-30,2023-01-03,2023-01-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.046260816390015794,0.04403313931461261,0.20822447844541256,8.224048877216484,0.9999999999999998,1.444435824311063e-16,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.08122060852882684,0.07977647465818999,0.16077518176436836,8.607146454533265,1.0,2.028265235081426e-16,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.07690283666144736,0.04412979782373518,0.17236703987377075,9.021115695460987,0.9999999999999999,1.6118808409055353e-16,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.09922119899602594,0.048169356979970976,0.20502273933954537,8.889481452801553,1.0,1.359512726032109e-16,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.07826986770195071,0.04298160299106232,0.17732810902336657,8.99766083775563,0.9999999999999999,1.262667331233418e-16,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.0828442455182214,0.062084765422746914,0.20425938217915243,8.174221008324153,0.9999999999999999,1.4130589361891234e-16,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.06085511623543345,0.07063883337184182,0.1833707885100376,8.630540356021287,1.0000000000000002,1.3262638120029171e-16,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.1208203314944016,0.0626798065001433,0.21298150030740562,8.753658798972117,0.9999999999999998,4.705650349466559e-17,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.0493058241747898,0.07103491173044739,0.23758656356183144,8.139427888597812,1.0,1.5339186685017893e-16,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.06578104049550115,0.038068077471148064,0.21733075162592008,8.388564607508956,0.9999999999999998,1.9212003323031815e-16,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.06383649278471709,0.03430053956829186,0.19863621305542764,8.985787752519478,1.0000000000000002,6.266055588970147e-17,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_minimum_variance,combined_minimum_variance_coverage_rank_sentiment,Combined,minimum_variance,coverage_rank,0.25,0.09391402727406499,0.06551566266544287,0.18139188454094515,8.727941490178663,0.9999999999999999,1.2939903941246457e-16,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,,0.04460934895404331,0.2746952715035262,6.602755431777482,1.0000000000000002,2.625136566440089e-16,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.07529935287277446,0.01849619731306713,0.22875838187976383,7.3964335191733435,0.9999999999999998,1.7681736519997482e-16,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.024614803616185205,0.03318767959123001,0.23592435024514843,7.259360624281509,1.0,8.48315879826421e-17,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.057809598624499275,0.051215358920867995,0.24627876641721522,7.334081795298458,0.9999999999999999,6.732290847130624e-17,2021-03-30,2021-03-30,Naive Sentiment
2021-04-30,2021-05-03,2021-05-28,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.0825852269007545,0.029743392837460244,0.21515451938164018,7.775578362394639,0.9999999999999999,2.4409525066912743e-16,2021-04-29,2021-04-29,Naive Sentiment
2021-05-28,2021-06-01,2021-06-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04864210330372188,0.031112374618705238,0.23433475656830388,7.672587650234392,1.0,1.4254110580290282e-16,2021-05-27,2021-05-27,Naive Sentiment
2021-06-30,2021-07-01,2021-07-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.05270939730484209,0.026146081093672495,0.19898976175007033,8.17307628747208,1.0,5.2013432438446556e-17,2021-06-29,2021-06-29,Naive Sentiment
2021-07-30,2021-08-02,2021-08-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.06096598560002018,0.033055276562713225,0.24304229665302235,7.573360680255506,0.9999999999999996,2.3686537458314636e-16,2021-07-29,2021-07-29,Naive Sentiment
2021-08-31,2021-09-01,2021-09-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.02747374245566013,0.0238467300492646,0.22366114031075301,7.8821670847109,1.0,1.1836406364523855e-16,2021-08-30,2021-08-30,Naive Sentiment
2021-09-30,2021-10-01,2021-10-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.03455130351801262,0.04446011823712176,0.22676694853412654,7.926167036490189,0.9999999999999998,1.558125392794464e-16,2021-09-29,2021-09-29,Naive Sentiment
2021-10-29,2021-11-01,2021-11-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.06193573829771682,0.011652809631499103,0.21923166907898442,8.190443528977447,0.9999999999999996,3.175069668136096e-16,2021-10-28,2021-10-28,Naive Sentiment
2021-11-30,2021-12-01,2021-12-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.029562909751075356,0.028093975243341972,0.22283842967288564,7.968167052289789,0.9999999999999998,2.879315791810302e-16,2021-11-29,2021-11-29,Naive Sentiment
2021-12-31,2022-01-03,2022-01-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.05330423562154008,0.01584061507659281,0.2210739122310535,8.246441461601794,1.0,1.219343696385765e-16,2021-12-30,2021-12-30,Naive Sentiment
2022-01-31,2022-02-01,2022-02-28,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.057447186894447715,0.044984041455251755,0.21208674081864087,8.1964214928734,1.0,6.446223652687992e-17,2022-01-28,2022-01-28,Naive Sentiment
2022-02-28,2022-03-01,2022-03-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.059486341949434925,0.019915854242086507,0.22083577915404226,8.445608026091387,1.0,1.188417009269798e-16,2022-02-25,2022-02-25,Naive Sentiment
2022-03-31,2022-04-01,2022-04-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.0576238664577447,0.027492123443248407,0.21099769121941436,8.451299789973056,0.9999999999999997,7.625861249154359e-17,2022-03-30,2022-03-30,Naive Sentiment
2022-04-29,2022-05-02,2022-05-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.048756956844782894,0.013537331387523294,0.21796053636754245,8.515046290713101,0.9999999999999999,3.312919109684777e-17,2022-04-28,2022-04-28,Naive Sentiment
2022-05-31,2022-06-01,2022-06-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.06890878132771307,0.05237618099899971,0.2056139734784855,8.795457911155122,1.0,1.371661766539349e-16,2022-05-27,2022-05-27,Naive Sentiment
2022-06-30,2022-07-01,2022-07-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.08527429303543789,0.05084260408121263,0.17259184607049557,8.796748956464278,1.0,6.646681241328006e-17,2022-06-29,2022-06-29,Naive Sentiment
2022-07-29,2022-08-01,2022-08-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.050514657982171945,0.023444784712296853,0.18522891049395757,8.850398420052873,1.0000000000000002,5.969895901922524e-17,2022-07-28,2022-07-28,Naive Sentiment
2022-08-31,2022-09-01,2022-09-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04865051075051294,0.03727722342019547,0.1968216630329141,8.730578326915342,0.9999999999999996,2.425136706754782e-16,2022-08-30,2022-08-30,Naive Sentiment
2022-09-30,2022-10-03,2022-10-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.053733312598420034,0.033761115407287844,0.19811339739011258,8.71076047305152,1.0,7.802993863230737e-17,2022-09-29,2022-09-29,Naive Sentiment
2022-10-31,2022-11-01,2022-11-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.057931572664953426,0.02453032434695264,0.18862666685937526,8.867483878746551,0.9999999999999998,9.582133100741909e-17,2022-10-28,2022-10-28,Naive Sentiment
2022-11-30,2022-12-01,2022-12-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04595134000892743,0.0180852499921202,0.19801383624742092,8.603639223291836,1.0,1.1900449347068061e-16,2022-11-29,2022-11-29,Naive Sentiment
2022-12-30,2023-01-03,2023-01-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.02499532169157377,0.025909914214648107,0.20052100569656495,8.453512534127533,0.9999999999999996,1.444435824311063e-16,2022-12-29,2022-12-29,Naive Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.03913815146018973,0.028125581391590194,0.18459789428607898,8.726781303934024,1.0,2.028265235081426e-16,2023-01-30,2023-01-30,Naive Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04618870658110598,0.020791281013268128,0.18545135199700408,8.949324534801567,0.9999999999999998,1.6118808409055353e-16,2023-02-27,2023-02-27,Naive Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.05755708075125455,0.029943258566092743,0.20491637342316738,8.818259260666443,1.0,1.359512726032109e-16,2023-03-30,2023-03-30,Naive Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.03416526939681123,0.011040371154384703,0.19261757371695037,8.874445631324699,0.9999999999999998,1.262667331233418e-16,2023-04-27,2023-04-27,Naive Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04676088232651668,0.032997546277636874,0.19788924754718776,8.513922003894681,0.9999999999999999,1.4130589361891234e-16,2023-05-30,2023-05-30,Naive Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.04922018734242674,0.05148642563139729,0.18172840848065971,8.824927365872144,1.0,1.3262638120029171e-16,2023-06-29,2023-06-29,Naive Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.07144059340057396,0.03332359290811537,0.1982508896525655,8.98334872221144,0.9999999999999998,4.705650349466559e-17,2023-07-28,2023-07-28,Naive Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.03642813521142639,0.025946539269516046,0.21198170953929937,8.64791336472955,0.9999999999999999,1.5339186685017893e-16,2023-08-30,2023-08-30,Naive Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.025057114398156652,0.013644776113861633,0.20638474178102492,8.683535951735793,0.9999999999999999,1.9212003323031815e-16,2023-09-28,2023-09-28,Naive Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.02764521694949686,0.01303384648610306,0.20147890720545208,8.833175358907168,1.0000000000000004,6.266055588970147e-17,2023-10-30,2023-10-30,Naive Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_minimum_variance,combined_minimum_variance_naive_sentiment,Combined,minimum_variance,naive,1.0,0.0493892224661193,0.011437193263138797,0.1978435707381156,8.7524178888973,0.9999999999999998,1.2939903941246457e-16,2023-11-29,2023-11-29,Naive Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,,0.04070080000388844,0.03598574006126146,52.96519870394703,0.8817441197754738,0.1182558802245262,2020-12-30,2020-12-30,Coverage-Aware Rank Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07875040907912337,0.042549457151839595,0.03568167652922063,51.50284480462886,0.8871392332294016,0.11286076677059823,2021-01-28,2021-01-28,Coverage-Aware Rank Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07329607117570888,0.044744953133296655,0.03759778164703207,52.78381404328025,0.8905778151309396,0.10942218486906045,2021-02-25,2021-02-25,Coverage-Aware Rank Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.0738538897077939,0.041329763866866764,0.03404886628006904,53.60402572691488,0.8915445805741972,0.10845541942580317,2021-03-30,2021-03-30,Coverage-Aware Rank Sentiment
2021-04-30,2021-05-03,2021-05-28,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.09600555417423835,0.04602450600039952,0.03965703858131873,51.90690344116206,0.8944519391112115,0.10554806088878817,2021-04-29,2021-04-29,Coverage-Aware Rank Sentiment
2021-05-28,2021-06-01,2021-06-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07446913777916009,0.04579083361899111,0.035206326998108065,50.62772391591807,0.9058205221050907,0.09417947789490935,2021-05-27,2021-05-27,Coverage-Aware Rank Sentiment
2021-06-30,2021-07-01,2021-07-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.09542297546873915,0.041825120446346425,0.03162033525947822,53.9625200514228,0.9072981201209573,0.09270187987904284,2021-06-29,2021-06-29,Coverage-Aware Rank Sentiment
2021-07-30,2021-08-02,2021-08-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.06888119070592744,0.047361277974971416,0.03817528463274829,52.020645374477176,0.9079307265673268,0.09206927343267324,2021-07-29,2021-07-29,Coverage-Aware Rank Sentiment
2021-08-31,2021-09-01,2021-09-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.05401110799689889,0.03749814622576063,0.0347715898072858,51.83571267293141,0.9089172632298603,0.09108273677013942,2021-08-30,2021-08-30,Coverage-Aware Rank Sentiment
2021-09-30,2021-10-01,2021-10-29,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.05475162835081435,0.04302934837928184,0.039530580873296396,51.244256387121915,0.9110782151433967,0.0889217848566034,2021-09-29,2021-09-29,Coverage-Aware Rank Sentiment
2021-10-29,2021-11-01,2021-11-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.058843452440641444,0.043837391496801534,0.03656950259846138,52.090285376777025,0.9117565195054286,0.08824348049457179,2021-10-28,2021-10-28,Coverage-Aware Rank Sentiment
2021-11-30,2021-12-01,2021-12-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.04890931780994557,0.048008436618772146,0.03735457746834615,51.576913551296066,0.9123329837658984,0.08766701623410166,2021-11-29,2021-11-29,Coverage-Aware Rank Sentiment
2021-12-31,2022-01-03,2022-01-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.06375353459288235,0.03855578957535939,0.03243014261913271,51.86801168163265,0.9127235695748772,0.08727643042512291,2021-12-30,2021-12-30,Coverage-Aware Rank Sentiment
